Ticker,Mean,Variance,Autocorrelation_1,Autocorrelation_5,Autocorrelation_10
0.00047,0.00025,-0.09472,-0.04452,0.24383
NaN,NaN,NaN,NaN,NaN
-0.00161,0.00184,0.12014,-0.11239,0.05847
0.00058,0.00057,-0.02610,0.05796,0.08448
0.00044,0.00016,-0.05433,-0.07118,0.21294
0.00031,0.00094,-0.01364,-0.12724,-0.01129
-0.00053,0.00099,0.06797,-0.06541,-0.14570
0.00250,0.00112,-0.02967,-0.12914,-0.03692
-0.00532,0.00097,-0.33565,0.36387,1.00000
-0.00043,0.00069,-0.09001,-0.03925,-0.06570
-0.00060,0.00020,-0.12659,-0.13692,-0.11786
-0.00092,0.00062,0.03737,-0.01203,-0.05629
0.00203,0.00112,-0.02060,-0.02756,-0.03644
-0.00042,0.00028,-0.10046,-0.02889,-0.05582
-0.00043,0.00025,-0.06336,0.03164,-0.01928
0.00012,0.00053,-0.07762,0.02033,-0.08316
-0.00137,0.00094,0.12372,-0.12094,-0.02502
NaN,NaN,NaN,NaN,NaN
-0.00024,0.00042,0.04340,0.07322,0.16167
NaN,NaN,NaN,NaN,NaN
-0.00215,0.00064,0.03891,-0.04890,-0.08259
-0.00078,0.00033,-0.01145,-0.12113,-0.00988
-0.00070,0.00032,-0.05770,-0.03282,-0.06892
-0.00236,0.00069,-0.09969,-0.06434,0.12319
NaN,NaN,NaN,NaN,NaN
0.00035,0.00017,-0.04450,-0.15568,-0.11780
-0.00120,0.00056,0.02047,-0.10008,0.11429
-0.00008,0.00042,0.08171,0.03385,-0.09413
0.00028,0.00015,-0.17863,0.10188,0.20638
-0.00025,0.00025,0.10096,0.08167,-0.05804
-0.00210,0.00054,0.09067,-0.04935,-0.01716
-0.00033,0.00022,-0.02243,0.06840,-0.01562
0.00020,0.00017,0.04493,0.08589,0.22525
-0.00139,0.00039,-0.06573,-0.01401,0.05982
-0.00441,0.00148,-0.00055,-0.01446,0.04679
0.00034,0.00046,-0.03856,-0.15843,0.07762
0.00002,0.00018,-0.11393,-0.06317,0.01098
0.00151,0.00046,0.17596,-0.08387,0.14290
-0.00026,0.00009,-0.14245,0.12982,0.05804
-0.00018,0.00030,0.00071,-0.10490,-0.09359
0.00098,0.00047,0.04848,0.07329,0.04620
0.00001,0.00095,0.07307,-0.10319,-0.08459
0.00026,0.00006,0.00035,0.09921,-0.05193
0.00169,0.00048,-0.04867,-0.01415,-0.09099
0.00056,0.00032,-0.06486,-0.11452,0.08673
NaN,NaN,NaN,NaN,NaN
-0.00137,0.00048,-0.14178,-0.12298,0.02178
0.00398,0.00060,-0.04010,0.03268,-0.11556
0.00307,0.00085,0.07102,-0.06259,-0.04251
0.00083,0.00039,-0.07830,-0.00927,-0.03327
-0.00035,0.00016,0.04886,0.04474,0.20428
0.00043,0.00037,-0.05981,-0.10976,0.08847
0.00006,0.00054,0.21916,0.11433,0.04144
-0.00047,0.00060,-0.11035,0.11499,-0.08972
-0.00052,0.00021,-0.02604,-0.17099,0.10042
-0.00297,0.00110,-0.10116,-0.10902,-0.08053
0.00047,0.00067,-0.01947,-0.07617,-0.17506
-0.00275,0.00076,0.01973,-0.01803,-0.00973
0.00029,0.00042,0.08659,-0.05121,-0.00623
-0.00032,0.00032,-0.02479,-0.01134,-0.02069
NaN,NaN,NaN,NaN,NaN
0.00049,0.00028,-0.05264,-0.02045,-0.08842
-0.00028,0.00030,0.09713,-0.10440,-0.03546
-0.00053,0.00012,-0.04030,-0.16192,-0.06596
NaN,NaN,NaN,NaN,NaN
-0.00126,0.00044,0.04851,-0.12751,0.01552
0.00057,0.00009,-0.05873,-0.21757,0.15452
0.00092,0.00040,0.01317,0.04563,-0.04376
-0.00018,0.00019,0.01940,-0.07634,0.08998
0.00031,0.00054,0.01449,-0.07744,0.02264
-0.00011,0.00064,-0.00977,-0.07333,0.04302
NaN,NaN,NaN,NaN,NaN
0.00114,0.00126,-0.14157,-0.03203,-0.03095
0.00030,0.00039,0.05163,-0.00939,-0.04658
0.00032,0.00054,-0.01066,-0.00052,0.02360
0.00154,0.00063,-0.04911,0.05642,0.02356
NaN,NaN,NaN,NaN,NaN
-0.00195,0.00021,-0.05083,-0.00555,-0.06231
-0.00108,0.00026,-0.15180,0.11834,-0.06475
-0.00060,0.00020,0.03539,-0.09395,-0.06426
0.00035,0.00029,0.03013,-0.00928,0.09350
NaN,NaN,NaN,NaN,NaN
0.00035,0.00045,0.02410,-0.01652,-0.05776
-0.00052,0.00020,-0.05568,0.09826,-0.05753
-0.00038,0.00013,0.01329,-0.05371,0.21430
NaN,NaN,NaN,NaN,NaN
0.00080,0.00044,-0.09677,-0.01900,-0.09633
0.00015,0.00032,-0.04697,-0.08987,-0.02404
-0.00077,0.00046,-0.06649,-0.06744,-0.03423
0.00112,0.00043,0.02669,-0.13702,0.03015
0.00001,0.00065,0.05948,-0.07735,0.00905
-0.00080,0.00027,0.05855,-0.04058,0.01153
-0.00102,0.00021,0.01580,-0.06614,0.09958
0.00147,0.00084,0.06611,-0.12000,0.00195
NaN,NaN,NaN,NaN,NaN
-0.00205,0.00036,0.16764,0.17418,0.01484
-0.00001,0.00073,-0.12866,0.08878,-0.07575
-0.00068,0.00069,0.08348,0.01668,0.13105
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
0.00026,0.00014,-0.01106,0.09618,0.02415
0.00084,0.00099,-0.15361,0.19906,0.02423
NaN,NaN,NaN,NaN,NaN
0.00001,0.00028,-0.02351,0.02551,0.06473
0.00040,0.00032,-0.03744,-0.03642,-0.00940
0.00091,0.00136,0.01037,-0.04312,-0.06504
0.00102,0.00096,-0.09051,-0.08576,-0.02111
0.00203,0.00156,-0.12374,0.07631,-0.07192
0.00021,0.00051,-0.09229,0.04505,-0.03325
0.00027,0.00051,0.00117,-0.13107,0.15714
-0.00009,0.00059,-0.16648,-0.00912,-0.03349
0.00176,0.00033,-0.06905,0.03497,-0.01601
-0.00163,0.00013,-0.03456,-0.04410,0.12655
-0.00064,0.00066,0.09917,-0.03229,-0.13210
-0.00007,0.00024,0.05786,-0.02874,-0.07924
-0.00002,0.00026,0.04815,-0.05793,0.08486
0.00144,0.00043,0.10279,-0.06389,-0.04700
0.00149,0.00041,0.13635,-0.13778,-0.05011
-0.00086,0.00048,-0.03114,0.11423,0.06942
0.00021,0.00048,0.00652,0.03157,-0.21926
0.00215,0.00040,-0.07866,-0.09950,-0.15189
NaN,NaN,NaN,NaN,NaN
0.00146,0.00034,-0.05089,0.00461,-0.01398
0.00238,0.00031,-0.03760,-0.04133,-0.01079
-0.00163,0.00013,0.19611,-0.00992,0.04186
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00026,0.00070,0.02394,0.03155,-0.11190
-0.00311,0.00055,0.00797,0.07597,-0.03408
0.00011,0.00044,0.12490,-0.07060,0.03109
-0.00140,0.00069,-0.06850,-0.06009,0.01963
-0.00055,0.00018,-0.07890,-0.11055,-0.05205
0.00230,0.00036,-0.08147,0.04544,0.19484
0.00257,0.00086,-0.00477,0.08702,0.04415
NaN,NaN,NaN,NaN,NaN
-0.00002,0.00063,-0.03160,-0.10445,-0.07024
0.00116,0.00028,0.04888,-0.00917,0.06683
-0.00169,0.00099,-0.05419,-0.01150,-0.01618
-0.00156,0.00031,0.02065,-0.09588,-0.11748
-0.00087,0.00111,-0.09286,-0.12808,0.13733
0.00054,0.00015,0.03346,-0.02166,-0.04557
NaN,NaN,NaN,NaN,NaN
-0.00021,0.00010,-0.10880,0.01612,0.06464
0.00033,0.00019,-0.08268,-0.07399,0.07953
-0.00163,0.00042,-0.05608,0.00744,-0.25094
0.00271,0.00095,0.09410,-0.09469,0.15588
-0.00167,0.00046,-0.14182,-0.14388,0.01461
0.00018,0.00058,-0.03032,0.01630,-0.05958
-0.00138,0.00041,-0.15853,0.06638,-0.04401
0.00012,0.00018,-0.07799,0.08166,0.05397
-0.00018,0.00010,-0.05151,0.03661,0.02447
-0.00075,0.00022,0.05980,0.02223,0.07371
-0.00052,0.00027,0.10872,-0.06755,0.03519
-0.00061,0.00017,0.02736,-0.02329,0.06903
0.00147,0.00039,-0.04370,-0.00420,-0.05024
0.00001,0.00038,-0.00341,-0.08256,0.13521
0.00027,0.00029,-0.04804,-0.00414,-0.02788
-0.00090,0.00041,-0.08723,-0.12547,-0.02289
0.00037,0.00038,-0.03951,0.05145,-0.00447
0.00051,0.00025,-0.04805,0.09457,0.08789
0.00020,0.00022,-0.00770,0.09234,0.01790
NaN,NaN,NaN,NaN,NaN
0.00025,0.00066,-0.11806,-0.10859,-0.00166
NaN,NaN,NaN,NaN,NaN
0.00045,0.00069,-0.14563,-0.18293,0.03283
-0.00237,0.00045,-0.01831,0.01541,0.12850
0.00218,0.00054,-0.09657,-0.08744,-0.07038
-0.00159,0.00045,0.05705,-0.13408,0.00956
0.00122,0.00015,-0.10934,-0.14812,0.07564
0.00016,0.00015,0.01343,-0.03223,0.09506
NaN,NaN,NaN,NaN,NaN
0.00045,0.00034,-0.08539,0.01663,0.10196
0.00165,0.00040,-0.01771,-0.07335,-0.01487
-0.00004,0.00060,0.06982,-0.05125,-0.14965
-0.00321,0.00085,-0.09558,0.11312,0.01351
0.00036,0.00042,-0.01090,0.03723,-0.04380
-0.00090,0.00018,0.08940,-0.14995,0.00232
-0.00064,0.00039,-0.00138,0.01521,-0.02201
NaN,NaN,NaN,NaN,NaN
0.00206,0.00025,-0.12474,-0.11021,0.20512
0.00023,0.00089,-0.06917,-0.03030,-0.04538
-0.00174,0.00016,-0.01426,-0.03625,-0.02786
0.00022,0.00050,0.03289,-0.07582,0.06012
0.00008,0.00034,0.05115,0.06962,-0.05555
-0.00219,0.00048,-0.21923,0.18317,0.16453
0.00161,0.00051,-0.01222,-0.08664,-0.09311
0.00061,0.00077,0.03067,0.00203,-0.09855
NaN,NaN,NaN,NaN,NaN
0.00165,0.00041,0.00769,0.06059,-0.08227
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00244,0.00087,-0.12629,-0.08710,-0.11130
NaN,NaN,NaN,NaN,NaN
0.00018,0.00023,0.05677,0.00613,0.00895
-0.00097,0.00039,-0.04715,0.06383,0.00206
-0.00204,0.00018,0.13100,-0.06105,0.07859
NaN,NaN,NaN,NaN,NaN
0.00237,0.00064,-0.09642,-0.00814,-0.16688
-0.00135,0.00047,-0.02490,-0.09757,0.00827
NaN,NaN,NaN,NaN,NaN
-0.00181,0.00025,-0.11449,-0.03345,0.03647
0.00105,0.00030,0.01720,0.01197,-0.00764
-0.00051,0.00020,-0.13880,0.06280,-0.11511
0.00192,0.00085,-0.10937,-0.07850,-0.13413
0.00162,0.00059,0.06985,0.03826,-0.13405
-0.00075,0.00029,-0.05074,0.04784,0.00863
0.00022,0.00012,0.11766,-0.00447,-0.03522
-0.00044,0.00059,0.04889,-0.08862,-0.06466
-0.00057,0.00059,0.09172,-0.03882,-0.00829
NaN,NaN,NaN,NaN,NaN
0.00023,0.00026,-0.12878,-0.04134,-0.10574
-0.00016,0.00025,-0.09448,-0.04495,0.11459
NaN,NaN,NaN,NaN,NaN
0.00084,0.00073,0.24474,-0.02237,-0.07746
-0.00117,0.00046,-0.03853,-0.02113,-0.04832
-0.00094,0.00058,-0.04079,-0.02918,-0.03633
NaN,NaN,NaN,NaN,NaN
0.00072,0.00033,-0.01841,-0.13585,0.03245
NaN,NaN,NaN,NaN,NaN
-0.00057,0.00119,-0.03002,-0.12213,0.03016
-0.00032,0.00102,-0.13206,-0.06834,-0.05586
-0.00056,0.00052,0.12145,0.08646,-0.09673
0.00034,0.00022,-0.08401,-0.01398,0.03625
0.00052,0.00036,0.02292,0.03198,-0.07320
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00108,0.00027,0.04164,0.00696,0.02581
NaN,NaN,NaN,NaN,NaN
-0.00044,0.00037,0.02277,0.02032,0.12418
-0.00021,0.00044,0.13991,-0.06205,-0.05996
0.00162,0.00144,0.23184,0.03480,-0.02983
-0.00033,0.00030,0.01190,0.14174,-0.03159
-0.00173,0.00037,-0.06521,-0.08944,-0.03065
0.00016,0.00010,0.05501,-0.00927,0.05917
-0.00147,0.00052,0.03341,-0.06834,-0.06774
NaN,NaN,NaN,NaN,NaN
-0.00127,0.00045,0.02950,-0.00573,-0.02593
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00113,0.00067,0.02278,0.06049,0.07290
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
0.00015,0.00045,0.04687,-0.16992,-0.05621
0.00104,0.00105,-0.06700,-0.08278,0.00330
-0.00271,0.00029,-0.05109,0.02602,0.03782
-0.00271,0.00029,-0.05109,0.02602,0.03782
0.00065,0.00027,-0.03393,-0.06461,0.08238
-0.00082,0.00084,-0.07977,-0.00063,-0.01664
-0.00287,0.00032,-0.09447,0.01914,-0.09888
0.00063,0.00134,0.20217,-0.11768,-0.15621
NaN,NaN,NaN,NaN,NaN
-0.00003,0.00039,-0.11357,0.20183,-0.11491
-0.00162,0.00080,0.06225,0.01274,0.04082
0.00000,0.00058,-0.00996,-0.04168,0.00410
NaN,NaN,NaN,NaN,NaN
-0.00193,0.00053,-0.21026,-0.06953,0.22327
-0.00263,0.00085,0.07570,-0.05920,-0.00111
0.00133,0.00058,0.02158,-0.01099,-0.04651
0.00033,0.00026,-0.03047,-0.06079,-0.16035
-0.00080,0.00016,0.05812,-0.05478,0.14087
0.00154,0.00041,0.07182,-0.01976,-0.02322
0.00139,0.00050,-0.01513,-0.00096,0.01696
-0.00127,0.00096,-0.02001,-0.04810,-0.05503
-0.00072,0.00134,0.05863,-0.00529,-0.10505
0.00213,0.00040,-0.03244,0.09916,0.06418
0.00370,0.00108,0.03435,-0.09727,-0.09106
0.00016,0.00038,0.07275,-0.02012,-0.11482
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00000,0.00026,-0.04921,-0.15447,0.03698
0.00102,0.00046,-0.05606,-0.18657,0.10393
0.00001,0.00023,0.15912,0.15920,0.09056
NaN,NaN,NaN,NaN,NaN
0.00090,0.00024,-0.01167,0.01508,-0.08102
-0.00164,0.00044,-0.06648,-0.08569,0.00604
-0.00001,0.00082,0.07917,-0.13012,-0.00864
NaN,NaN,NaN,NaN,NaN
-0.00030,0.00076,-0.03269,-0.10176,-0.04119
NaN,NaN,NaN,NaN,NaN
0.00122,0.00045,0.04196,-0.23120,0.15090
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00066,0.00077,-0.01864,0.03637,-0.05342
-0.00044,0.00049,-0.11916,0.06948,0.10411
-0.00010,0.00030,0.03793,0.03901,0.08604
0.00138,0.00074,0.01227,0.04384,-0.13603
-0.00074,0.00076,0.05048,0.03554,-0.06816
-0.00148,0.00023,-0.08819,0.20608,0.02801
-0.00066,0.00053,0.06401,-0.12699,0.01159
-0.00267,0.00043,-0.09177,-0.04881,-0.05454
0.00176,0.00029,0.06957,0.03013,0.03838
0.00070,0.00010,-0.05212,-0.11475,0.11549
-0.00099,0.00050,-0.13891,0.05834,-0.12290
0.00025,0.00016,-0.10375,0.00466,-0.02487
NaN,NaN,NaN,NaN,NaN
0.00146,0.00083,-0.08284,-0.09511,-0.06277
0.00244,0.00021,-0.10811,0.06485,0.01780
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00001,0.00037,-0.06350,-0.10538,0.03559
-0.00191,0.00092,-0.09278,-0.07083,-0.02973
0.00142,0.00071,0.09165,0.01217,-0.03525
NaN,NaN,NaN,NaN,NaN
-0.00049,0.00022,-0.10988,0.03836,-0.05877
-0.00047,0.00015,-0.09762,-0.08030,0.07799
0.00024,0.00051,-0.21863,-0.06647,0.02625
NaN,NaN,NaN,NaN,NaN
0.00115,0.00043,0.04560,0.00874,-0.10429
-0.00070,0.00034,0.07629,-0.02611,0.06081
0.00026,0.00024,-0.04342,-0.02978,0.04105
-0.00135,0.00057,-0.10117,-0.01709,-0.05315
NaN,NaN,NaN,NaN,NaN
0.00302,0.00063,0.10768,-0.12427,0.03622
-0.00096,0.00028,-0.12563,0.01539,-0.07728
NaN,NaN,NaN,NaN,NaN
0.00143,0.00118,0.06105,-0.06067,0.02491
NaN,NaN,NaN,NaN,NaN
0.00033,0.00054,0.08097,-0.19834,0.22500
NaN,NaN,NaN,NaN,NaN
-0.00060,0.00063,-0.04155,0.01335,-0.01031
-0.00037,0.00033,-0.10762,-0.04711,-0.08317
0.00107,0.00029,-0.08791,0.00968,-0.08323
-0.00089,0.00087,-0.02675,0.02735,-0.00257
-0.00018,0.00084,0.05813,-0.00874,0.02229
-0.00085,0.00074,0.01737,-0.08364,0.03851
-0.00032,0.00048,0.01976,0.03830,0.06098
-0.00000,0.00038,0.08570,0.07615,-0.01417
NaN,NaN,NaN,NaN,NaN
0.00034,0.00051,-0.03074,-0.07707,0.05081
0.00202,0.00038,0.10996,-0.09104,-0.10712
0.00026,0.00019,0.14370,-0.14023,0.13852
-0.00063,0.00025,0.00635,0.00998,-0.07275
-0.00098,0.00033,0.02954,-0.05911,0.06430
-0.00209,0.00081,-0.08831,-0.10380,0.04001
NaN,NaN,NaN,NaN,NaN
0.00094,0.00185,-0.00628,-0.11518,0.01435
0.00022,0.00034,-0.05241,0.01367,0.06623
-0.00183,0.00097,-0.09456,0.02322,0.02866
0.00027,0.00078,0.02515,0.07896,-0.13474
-0.00015,0.00022,0.13621,0.05506,-0.05704
-0.00149,0.00060,-0.06634,0.06294,-0.05805
NaN,NaN,NaN,NaN,NaN
-0.00027,0.00059,-0.02116,-0.01577,-0.10501
0.00007,0.00020,0.03573,-0.10345,0.04878
0.00078,0.00063,-0.06449,-0.08567,0.03262
-0.00056,0.00007,-0.08891,-0.04505,0.29721
-0.00113,0.00044,-0.20580,-0.00695,-0.07327
-0.00038,0.00102,0.02311,-0.04904,0.01153
-0.00115,0.00042,-0.18981,-0.11169,0.01296
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00082,0.00055,-0.01774,0.08718,-0.13194
-0.00014,0.00013,-0.05680,-0.05458,0.07352
-0.00090,0.00043,-0.19941,-0.03013,-0.02604
-0.00191,0.00166,0.06182,0.03909,0.04419
0.00051,0.00064,0.04280,-0.00417,-0.00504
0.00076,0.00037,-0.00111,-0.04477,0.00593
0.00216,0.00080,0.00406,-0.13510,-0.11202
NaN,NaN,NaN,NaN,NaN
0.00027,0.00059,-0.07292,-0.05504,-0.09607
NaN,NaN,NaN,NaN,NaN
-0.00211,0.00057,-0.03797,0.07680,-0.20408
-0.00026,0.00007,0.03973,0.00465,0.03776
NaN,NaN,NaN,NaN,NaN
-0.00023,0.00066,0.08016,-0.03621,0.01524
-0.00109,0.00060,0.02300,-0.02035,-0.09125
-0.00086,0.00013,-0.08506,-0.06464,0.14723
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
-0.00002,0.00020,-0.02127,0.00731,-0.00771
0.00012,0.00049,0.05675,-0.08506,0.07358
NaN,NaN,NaN,NaN,NaN
-0.00069,0.00029,-0.00210,0.17010,-0.13563
0.00087,0.00060,-0.00207,-0.17901,0.11115
-0.00065,0.00025,-0.08887,-0.14699,0.10697
-0.00178,0.00074,0.14991,-0.04127,0.06162
-0.00303,0.00054,-0.15294,-0.11166,-0.09716
0.00198,0.00051,0.05242,0.07472,0.00974
NaN,NaN,NaN,NaN,NaN
